3, 22627, -5.0, 1.0, -5.0, 0.0, 5, 0, size(), -4.0
3, 22628, -5.0, 1.0, -5.0, 0.5, 5, 0, size(), -4.0
3, 22629, -5.0, 1.0, -5.0, 1.0, 5, 0, size(), -4.0
3, 22630, -5.0, 1.0, -5.0, 1.5, 5, 0, size(), -4.0
3, 22631, -5.0, 1.0, -5.0, 2.0, 5, 0, size(), -4.0
3, 22632, -5.0, 1.0, -5.0, 2.5, 5, 0, size(), -4.0
3, 22633, -5.0, 1.0, -5.0, 3.0, 5, 0, size(), -4.0
3, 22634, -5.0, 1.0, -5.0, 3.5, 5, 0, size(), -4.0
3, 22635, -5.0, 1.0, -5.0, 4.0, 5, 0, size(), -4.0
3, 22636, -5.0, 1.0, -5.0, 4.5, 5, 0, size(), -4.0
3, 22637, -5.0, 1.0, -5.0, 5.0, 5, 0, list.trimSize(), -3.0
3, 22638, -5.0, 1.0, -4.5, 0.0, 5, 0, size(), -4.0
3, 22639, -5.0, 1.0, -4.5, 0.5, 5, 0, size(), -4.0
3, 22640, -5.0, 1.0, -4.5, 1.0, 5, 0, size(), -4.0
3, 22641, -5.0, 1.0, -4.5, 1.5, 5, 0, size(), -4.0
3, 22642, -5.0, 1.0, -4.5, 2.0, 5, 0, size(), -4.0
3, 22643, -5.0, 1.0, -4.5, 2.5, 5, 0, size(), -4.0
3, 22644, -5.0, 1.0, -4.5, 3.0, 5, 0, size(), -4.0
3, 22645, -5.0, 1.0, -4.5, 3.5, 5, 0, size(), -4.0
3, 22646, -5.0, 1.0, -4.5, 4.0, 5, 0, size(), -4.0
3, 22647, -5.0, 1.0, -4.5, 4.5, 5, 0, list.trimSize(), -3.5
3, 22648, -5.0, 1.0, -4.5, 5.0, 5, 0, list.trimSize(), -2.5
3, 22649, -5.0, 1.0, -4.0, 0.0, 5, 0, size(), -4.0
3, 22650, -5.0, 1.0, -4.0, 0.5, 5, 0, size(), -4.0
3, 22651, -5.0, 1.0, -4.0, 1.0, 5, 0, size(), -4.0
3, 22652, -5.0, 1.0, -4.0, 1.5, 5, 0, size(), -4.0
3, 22653, -5.0, 1.0, -4.0, 2.0, 5, 0, size(), -4.0
3, 22654, -5.0, 1.0, -4.0, 2.5, 5, 0, size(), -4.0
3, 22655, -5.0, 1.0, -4.0, 3.0, 5, 0, size(), -4.0
3, 22656, -5.0, 1.0, -4.0, 3.5, 5, 0, size(), -4.0
3, 22657, -5.0, 1.0, -4.0, 4.0, 5, 0, size(), -4.0
3, 22658, -5.0, 1.0, -4.0, 4.5, 5, 0, list.trimSize(), -3.0
3, 22659, -5.0, 1.0, -4.0, 5.0, 5, 0, list.trimSize(), -2.0
3, 22660, -5.0, 1.0, -3.5, 0.0, 5, 0, size(), -4.0
